engagement_matrix,cost_of_advertising,return_on_investment,conversion_rate,ocassional_effect,platform contribution percentage
1,45212,1.275560540413419,45.509569231519315,1,45036271.779793404
2,45367,4.058307701293858,14.919402708185688,1,45188056.52027199
2,22751,1.7650179923068445,56.83020447280635,1,22666413.47278628
2,45333,3.3275271904682753,22.41138302590911,1,45154846.716837354
3,12637,3.3515932961092276,41.450354958367285,2,12591940.742624331
1,44441,4.865680836736165,75.95800051495662,2,44272168.33856027
1,35976,1.5275958105207659,3.7521999424190335,2,35833373.80744961
1,29111,1.2396112726769934,37.31674543234786,2,28999152.824008685
2,35313,3.144879434112913,33.22874826770362,1,35175984.709153205
2,24962,3.6557251793244845,22.051961908046366,1,24865337.440464117
2,29829,2.299368772247894,50.055229447857144,1,29715493.44088518
1,46067,2.2953715936370096,17.642076717764866,1,45885197.60597895
3,32541,2.873384897037763,40.3157900132573,2,32416149.11903794
1,17241,4.763415761843688,37.891720054662336,1,17176847.416054506
1,46967,4.869069329585804,58.11853997199659,2,46786280.83301005
3,23260,4.304969230501198,30.6515872048449,1,23171191.80472045
3,32570,1.987531130053196,31.653899107642214,1,32443750.76895767
2,29951,3.1437382809768004,42.615156932003856,2,29836672.201669727
2,13315,2.6728721705849265,18.297002198371484,2,13264723.173602015
1,13560,4.258483515926189,36.87811911417759,2,13510705.414768487
1,32066,4.796045717879038,57.973453232810456,2,31944860.831266604
1,41293,1.78459941061144,41.54228968913791,2,41132918.22689229
2,47592,1.6254140529027423,54.91480000376479,1,47407839.78382725
2,48715,2.683895522457302,47.72108574058526,1,48525766.01499198
2,13379,1.9173888700744048,76.17148013639722,1,13333855.40856675
1,44445,1.8101148605209754,65.81092080703178,2,44274740.407012574
1,39444,1.872574622532678,56.756032472732585,1,39292546.0379482
1,10550,2.318443950713298,94.86223363366673,2,10518291.621076958
1,37391,3.2759949644758692,96.1644918745629,1,37251881.32853284
1,10350,4.50855854054222,16.710963809279672,2,10311561.2089912
3,47146,3.151575887565604,62.802475356145614,2,46965013.952401
2,28468,1.0589254342510244,49.61885766038276,2,28360033.54607249
2,28146,4.589373087766716,43.16751381317073,1,28038834.369882725
2,34614,2.1413012203053845,46.02770559254413,2,34481231.13971789
2,24931,3.975086388318067,16.09968707690372,2,24834208.72993817
3,21507,2.772851597532031,30.808800380433897,1,21425020.35074572
2,21709,2.136012182813741,9.505377169721756,1,21623897.21930074
2,25021,3.0611092688138366,86.901306126014,1,24930509.074817546
2,41945,4.759795761994359,79.59231019966498,2,41786604.00446902
3,31468,4.690291955581406,2.4881883124375426,1,31343593.556785468
1,26427,3.23102826887551,8.533441718776942,1,26322968.377846833
1,32342,4.628581100705235,3.869120069958837,1,32214023.627550088
3,37440,4.510326242541517,44.975064317351716,1,37295930.84884327
1,34304,2.859367576308826,41.19441656635386,1,34171678.15944155
1,21120,2.7671792063797915,46.142689398656884,1,21040897.002236694
1,23860,2.525037363771029,37.16373214225444,2,23769308.628071517
1,26197,4.641148237884732,84.75345993899177,2,26101994.695264824
3,47359,3.1235802099656484,66.10959796483623,1,47177188.02522378
1,47292,3.8920209041040055,70.90076835933168,1,47110831.03955346
2,30219,1.2570871569226756,93.37808495901997,2,30108431.2298263
1,17432,3.615966194515105,18.34762274118938,1,17364979.83787941
3,27622,2.9240066251763195,99.70328744512119,2,27522770.449605785
3,33357,2.146930691487035,29.331717070929574,2,33227692.272696987
2,43055,4.40708074540324,72.77163375219365,2,42891436.083872125
3,35148,1.9881977931536596,37.86249425397562,1,35012059.71513851
1,19766,4.8652429379909155,34.894776668566315,1,19691460.959248792
1,16871,1.5528594797536561,14.702996116747773,1,16805591.171344046
3,28473,2.3195925776770783,90.35142545085021,1,28369051.689580183
3,22614,4.149125046555382,48.00380073106325,2,22529791.76632916
2,40045,4.973171661730761,89.85885512562928,2,39895258.39782859
3,22783,1.9227964242371094,52.02340120946916,2,22698228.303656098
2,21157,1.0079714000772695,87.66671893078946,1,21081774.70817509
1,48910,4.520513868979883,73.77953298823739,1,48722728.62010179
2,16706,4.469317820197574,56.35376359201465,2,16646198.387675827
1,31717,4.9309347696527865,99.27685332189901,1,31601103.706852246
1,31515,3.9847432841960946,34.72268197079947,2,31393634.284824025
1,37423,2.0688242578006575,46.733494354763565,1,37278653.296588995
2,45800,2.3863872318662174,73.1401474866252,1,45624929.24508881
1,16114,2.69387973205263,98.73965475500523,1,16060171.169840667
1,14323,4.7792058929887045,41.28087722005494,2,14271161.384488095
1,36105,3.9571236013426483,40.39630930915866,2,35965838.05699909
2,35450,3.6864098334025335,7.431263202280304,1,35309927.35959857
2,48652,4.599659965776601,52.12399072836482,2,48464008.35486838
1,40044,3.4947890995755073,85.83627034871346,1,39893264.94961782
1,43221,2.698112966157242,15.136952575039286,1,43050383.44994311
3,47550,2.553829825452541,73.81339870735864,1,47368120.33774804
1,34630,1.7242772031252955,99.37003467847481,1,34502044.15950426
3,36768,2.0806337302786737,94.02798826738855,2,36631509.281211674
2,34272,2.4103058843874123,44.58773337767126,2,34140490.113102734
2,27359,1.5056916636535802,38.77710581854923,2,27254443.45049813
3,13968,4.107269252247514,51.71528977949969,1,13918440.473980742
3,10908,2.1083074302974154,61.548740295449505,1,10871403.953995483
3,40726,2.666720711158286,88.09602829736836,2,40573160.27652219
2,49953,3.8971828438815286,86.65431357436894,2,49763166.06512714
2,11706,4.613740605437968,20.203450830994125,1,11662301.131361805
2,33328,2.083842533601182,29.150235390595064,1,33198378.923068427
1,40585,3.6524845791245344,9.360665728751489,1,40424473.88956816
3,16968,3.2776177900660466,56.934358364200854,1,16906854.526149128
1,17268,3.280506762710529,55.22331644019355,2,17205580.797523174
3,42332,3.326560311470271,22.48541487628898,2,42166260.99432812
1,11180,2.3957583516808296,9.109545977087466,1,11136905.403183427
3,42476,1.956416721884413,56.72489223884798,2,42312930.823397726
1,39609,1.6512405430491817,66.50751538857337,2,39458133.412809454
3,33431,1.4827778845312958,10.926730469679613,1,33299168.43417196
2,32189,3.5804516160687143,65.88256047620345,2,32068103.71475771
3,10227,1.7504412304718118,3.7542276662202085,2,10187602.980126584
1,12855,4.9289464853123,59.16313322465844,2,12810841.076365557
1,40220,2.780747328119376,81.10933267927965,2,40068296.430420585
2,28463,3.058764993169021,56.88393536073944,2,28356040.032985184
1,10976,3.9698855866826963,8.86335168319698,1,10933901.420294588
2,18509,2.6522738428938673,47.63337224011076,1,18440577.132823586
1,17250,1.4363471485126462,93.43493981545576,1,17190933.21911085
2,15509,2.4186133060779893,36.26179608096968,2,15451710.599337887
1,49790,2.257988362043039,77.78427521562828,2,49599615.96600863
1,40344,2.3742569640067823,64.9138145835096,2,40190128.03486367
1,43164,1.3325770302615743,75.48964380834965,1,42999469.19939477
2,36228,3.2786564692820215,95.61834335988866,2,36093882.059677
1,30980,2.6795584062453344,32.46417888176602,2,30860378.76048099
2,39171,2.9384294040618952,61.93288447070303,2,39021697.28426959
3,22036,1.622678134150842,49.43422622959257,2,21953918.3707804
3,39304,2.5784413023710613,47.32599735776718,2,39152759.79710508
1,18880,4.43978274049749,45.18570730567157,1,18809978.74248683
1,13908,4.503769612925609,79.31028447330634,2,13861588.51849701
3,11736,1.1972680327503835,51.91051069476918,2,11695310.695913736
3,13311,4.777147574252792,40.970406016609864,2,13263382.069786314
2,18844,2.0738631476818497,68.36578565049548,2,18776536.18077425
3,47806,3.6004729065760435,47.784905460559024,2,47620930.55202391
1,16684,2.120160982859318,80.04629969743085,2,16626248.250897516
2,14519,4.831228853930677,43.48435324419297,2,14466706.49507543
3,33563,4.039923204063337,15.28190212882292,1,33431408.38022941
3,42717,2.9252920391489363,19.929479536468694,1,42549112.23591874
2,47731,4.157711706744262,93.45297845751521,1,47550466.80036763
1,10142,2.5697506514654074,18.25419776425851,2,10104295.487361116
1,39619,3.6269768307554813,74.37667676177105,2,39469137.17466418
3,19723,2.372319389811864,37.450422020945425,2,19649069.44372277
3,36448,2.3913837509686395,55.711689928195156,1,36308697.04888044
1,11195,3.071578890285499,95.86098076710219,2,11160909.403332448
2,10086,3.0125558728012347,47.081128370015016,1,10051260.745100467
3,46324,1.0085477529348732,54.01777236813555,2,46145144.88844469
2,37816,1.1231445667523787,13.237185087825269,2,37667011.727302454
3,31581,3.423412528831849,58.550463836749124,1,31461583.090012424
2,15614,4.1786695902928495,71.5705792717646,1,15559749.284973914
2,31076,2.9359070453455804,3.4605098809399264,1,30952928.71890399
2,30198,1.2494659622000488,98.56040151984837,2,30088032.47072707
3,38932,2.8515914750959293,33.61709193777309,2,38780912.41608554
1,31461,1.0596001907162687,91.72347216139454,1,31344869.095240932
3,30456,4.261047842629038,59.39674935508031,2,30341577.61115505
2,12613,2.3147437489644873,77.62203129393325,1,12571116.11981676
3,28989,4.4703622098405615,94.03611892453549,2,28883936.758979734
2,49266,1.1061825301466155,5.11575386294376,1,49070096.37911521
2,28667,1.0017875651379207,32.909147066432695,2,28556559.14709011
1,49251,3.1841891165688265,20.88947577000094,1,49056901.89216215
1,12782,2.0420260427050163,83.8392500036328,1,12739924.388385916
2,11945,4.085781025104442,73.02721810583381,1,11905558.873343846
2,40342,4.407631542538437,82.05251696579444,2,40190216.24379711
1,39108,2.945415494465983,92.60695602542872,1,38961614.599616826
2,16798,3.807533595655742,98.9007955840858,1,16741698.058925843
2,23128,4.249182248975035,70.76684733346025,2,23043923.078425713
1,18590,1.684183459860697,78.55925747877713,1,18524117.869597662
2,45218,2.2922060765374046,3.0324721425441856,2,45038535.23400421
2,37762,4.387298194277933,96.33544597258619,1,37621660.893362515
1,47707,3.292085856725209,70.61187711934716,2,47524365.158873305
1,15569,2.9736993790895454,74.52909154335929,1,15514966.490073618
1,25463,3.8060902201498914,56.13717963441601,2,25367960.50969206
3,44389,2.4613103382618275,91.4935313113684,1,44221520.323475115
2,38864,1.0544266870070422,81.57333302772096,1,38717343.40877208
3,22214,2.0504570241543996,32.32218361884478,2,22129550.777775023
3,32817,3.8603135023507673,48.325489827431106,1,32691673.38973805
1,18298,1.0665855079081275,46.81688344446094,1,18230031.344460472
1,31936,4.747956119923964,60.51118109267718,2,31815628.35240486
2,28954,1.3155627448764933,21.24963919809758,2,28841285.987076644
1,14149,3.578157869737651,33.48724444519916,1,14096620.884967586
3,48605,2.4885567186515742,26.71512452122459,1,48414182.02482555
1,48815,4.30251481567542,8.702598897785787,1,48621572.58681582
3,44127,4.133766076301596,52.8315436193518,2,43957220.543951854
1,35379,2.896585062830661,67.5216821133328,2,35245316.7242695
3,23812,2.4812457553130476,32.87576979559405,1,23720969.13892775
3,18497,3.636364546406594,31.496272400814664,1,18427241.354631115
1,14942,2.7411238958280126,63.27557984803492,2,14889619.904091261
2,21599,2.3327863283353834,5.193523091932124,1,21513931.61453188
2,29360,3.939718576992244,39.91116595522032,1,29247568.28001053
1,18383,3.8599963568672764,38.079755737632624,1,18314180.775100157
2,19430,3.408248146467007,15.888493666909003,2,19355117.921625733
2,42581,3.4563201936239603,36.02778487713781,1,42415233.100112885
3,24656,3.801299580340179,69.13519534584245,2,24565691.688480027
2,47664,2.983792508516409,32.47537818351535,2,47477785.430844456
3,11078,3.712106564034613,38.63585364969901,2,11038942.159218295
1,38083,2.8309992255258467,99.13128963327037,2,37941653.15886265
1,47743,3.0429868736237795,34.114504641937216,2,47556539.03875777
2,44620,2.1356278709858314,9.207236397254842,1,44443223.35526296
3,43775,3.497864399949562,71.57846446869398,2,43608420.56881887
1,20495,3.8728426107659564,66.47966224082808,1,20420574.435763482
1,41746,4.972000437101984,14.314101745948932,1,41581496.77023142
3,34185,1.782507084165403,52.17154288636086,1,34054315.88020957
2,49385,3.07873167005464,71.10780018828699,2,49195777.01513594
1,10346,3.977263012670657,27.80369207493188,1,10308316.413399141
3,16698,3.275433738535304,14.376904327833522,2,16633979.496818792
1,44559,2.5049053928427454,71.61022447088797,2,44388954.66014816
3,28345,2.085017249029773,37.77780649214619,2,28236576.832891587
3,34698,4.765510884180603,90.02392980704565,1,34569436.90939564
3,14585,1.077173019004483,68.0808189562319,2,14534516.114388093
2,38157,2.7102813321832513,56.24634228602922,1,38010853.970801786
2,19245,4.601745805608552,5.858188014699584,1,19169709.0457562
1,30147,1.4898088935618947,41.887203478260346,2,30031498.395503987
3,21045,2.9619375950970768,3.8617692685748577,2,20962499.228814222
2,44783,4.275126935084332,30.7246725352246,2,44608302.23375508
3,33498,3.206186728300711,22.57125236495912,2,33367589.929511175
2,14377,2.8021995168028195,44.55865092455058,1,14324817.151029639
3,48125,2.6858231013700165,23.356194474091566,2,47936092.77645059
2,39792,4.695627632480577,21.537006497801304,2,39636402.13224201
1,39133,1.450360234584175,40.51460985328994,1,38981111.00781582
2,43034,1.8260029144090226,17.56769607456433,1,42864363.14998633
1,36014,3.712824840827513,10.644038609355217,2,35872195.071090244
3,15218,3.031111168083443,4.508629724658837,1,15158579.907424318
3,23430,2.673955745082386,70.4856278750234,1,23344283.177034363
3,37045,1.1010307919098268,2.19346641683405,1,36897789.48064463
3,13699,3.316161034078796,57.099123739740556,2,13651253.013308406
2,36273,2.041611113291832,84.45436826733247,2,36137424.84627146
3,39239,1.1772474143101097,18.406774380650088,1,39084644.71960193
1,24589,3.594562111158376,60.472452021174625,2,24497862.538276568
3,11907,2.2054571739540663,66.17569838002362,1,11866883.279270615
2,23156,2.590145541796569,38.20793129324302,1,23068038.512049757
2,33087,4.5782485737103205,82.38265345148609,1,32963990.43765973
3,32830,3.0458227189205056,10.54223897512035,2,32701038.18085097
1,29647,3.8367206786507166,34.87971412039491,2,29533102.745100264
3,36633,1.1953164875069735,81.94098940287061,2,36495725.490083665
2,33370,1.2882738987987814,45.65772176134226,1,33241758.24778298
3,26077,2.9211319990044653,12.555001410969155,1,25974934.247300968
1,20396,2.4788309836962488,18.681740235369777,1,20317009.42205142
3,32013,1.0257364453727975,41.80999014784078,1,31889869.34475268
2,34462,2.1537340943394434,12.970781667568302,1,34326234.06359903
3,39897,1.750309135023286,70.24050127976025,2,39745571.59031553
2,44278,3.1791614887045507,51.010548206243755,1,44106907.34581416
2,14002,2.4674194349820597,68.69060754243816,2,13953987.825280791
2,36815,4.482169990798981,35.72234372590589,2,36672700.9164714
3,18019,4.983673553607323,3.4110859595323917,1,17948519.98615792
2,48127,3.2808660086310573,60.88188941442588,1,47941511.70152257
3,43390,4.8749631640725095,42.780088705479244,2,43222259.75408188
3,19246,3.972048709451918,88.34913426024829,2,19179275.279758252
3,10972,2.0434998766892734,38.15718975400672,1,10932800.37395937
3,41300,2.7958964799302826,62.40069399725396,2,41142311.535942115
1,27764,1.3250011763747858,29.31601585936312,2,27656751.851738863
1,15805,3.750282775477175,20.917499090341344,1,15744762.286669847
3,46309,3.017207607076074,6.7086311728399,1,46125434.1001062
1,31944,4.045943468350421,31.24951702808245,2,31820578.924353693
1,20783,4.89269785709917,57.680724831913885,2,20706976.123204615
3,22763,3.000751197704205,53.28908081633347,1,22678274.005737334
3,26934,1.067821793097539,19.839736247153947,2,26829294.790457815
2,11304,1.5093490514069292,35.01219103704264,2,11263287.434480388
1,21384,3.97706053148988,13.389295449942933,2,21301023.947414085
2,26411,1.3064923601140639,61.31752811553352,2,26312463.59681837
2,36668,4.056894812169226,92.51954106124718,1,36531612.3504317
3,42946,4.385542671403682,98.64587671118618,2,42785558.708218396
2,30920,1.281151925773532,34.865270316702144,2,30800779.07678202
2,21029,2.459176499449449,99.95758434277326,2,20956005.451379206
3,32148,4.865427390670158,71.19881084362086,2,32028068.38664515
3,42421,2.654697488904913,72.78686528652815,2,42259847.79720221
3,42035,2.1039018290184384,11.625993133728512,2,41869204.10655114
3,19096,2.35318126333046,92.48117963170573,1,19029777.0315274
3,30063,3.694741998512727,36.152365645634454,1,29947450.55302437
